time,temperature_2m_mean,temperature_2m_mean_lower,temperature_2m_mean_upper,precipitation_sum,precipitation_sum_lower,precipitation_sum_upper,soil_moisture_0_7cm_mean,soil_moisture_0_7cm_mean_lower,soil_moisture_0_7cm_mean_upper,soil_temperature_0_7cm_mean,soil_temperature_0_7cm_mean_lower,soil_temperature_0_7cm_mean_upper
2020-12-01,25.300458595793323,24.726920040976037,25.87399715061061,364.1868747291529,272.33235150994057,456.0413979483653,0.41337325298365996,0.3890639494379867,0.4376825565293332,26.852476123390225,25.663590826187306,28.041361420593145
2021-01-01,24.67455229936191,24.100863701866693,25.248240896857126,391.207407123468,299.19645951800607,483.2183547289299,0.4195593908756154,0.3951754002240481,0.44394338152718266,25.438410824991923,24.199945025145205,26.67687662483864
2021-02-01,24.68317332596225,24.10939080707551,25.256955844848992,435.3102218580455,343.2242922513951,527.3961514646959,0.4473032450281437,0.42291112743118026,0.4716953626251072,25.73902898307956,24.48617777620181,26.99188018995731
2021-03-01,25.517552765944732,24.94367673781254,26.091428794076922,284.14601468822315,191.9841637718643,376.307865604582,0.4226913101111399,0.3982971236539958,0.44708549656828406,26.777929414103607,25.52040595734694,28.035452870860272
2021-04-01,25.733611350585942,25.159671180120704,26.30755152105118,242.03584978123587,149.79813695917213,334.27356260329964,0.4265266602645556,0.40213245903180084,0.45092086149731037,27.095645406334647,25.831412315641682,28.359878497027612
2021-05-01,25.673949994851775,25.09991950159982,26.247980488103728,175.43384429704918,83.12033191137026,267.7473566827281,0.4451304998918635,0.4207362985535782,0.4695247012301488,26.764272912720536,25.498553768209547,28.029992057231524
2021-06-01,25.097250913368402,24.523137833232312,25.671363993504492,198.9524984747514,106.56324871420622,291.34174823529656,0.45173704224352745,0.42734284090448843,0.4761312435825665,26.006372447957325,24.737483981872494,27.275260914042157
2021-07-01,25.406566472544583,24.83237799021878,25.980754954870385,72.43890814783856,-20.02601695163773,164.90383324731485,0.40045099348078506,0.37605679214174065,0.42484519481982946,26.329814701100844,25.060496677337397,27.59913272486429
2021-08-01,25.481088067408656,24.90683060018064,26.055345534636672,131.83853988984376,39.29800133518009,224.37907844450743,0.40773265686440513,0.38333845552536067,0.4321268582034496,26.708532374354032,25.437590940586407,27.979473808121657
2021-09-01,25.601651431959574,25.027330566311957,26.175972297607192,189.74925765585772,97.13316737818157,282.3653479335339,0.41923169948730105,0.3948374981482576,0.4436259008263445,27.328087936806877,26.05704928742788,28.599126586185875
2021-10-01,26.107107688634763,25.53272820180493,26.681487175464596,204.11512884129945,111.42354842183428,296.8067092607646,0.39835471689983437,0.37396051556092813,0.4227489182387406,27.452410680349352,26.180464474369323,28.72435688632938
2021-11-01,25.563945948244882,24.989511873255054,26.13838002323471,355.3004890771452,262.53347994676324,448.06749820752714,0.4142333028352753,0.3898391015155765,0.43862750415497415,27.182227372407116,25.910278633674274,28.454176111139958
2021-12-01,25.232718132651282,24.658232842005468,25.807203423297096,301.3604252068277,208.5180489809482,394.2028014327072,0.4280314769661363,0.40363727572187286,0.45242567821039975,26.81985207039989,25.54734911815029,28.09235502264949
